charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[None, None, None]",125,0,0,4,470,[]
"[None, None, None]",126,0,0,5,470,[]
"[None, None, None]",127,0,0,6,470,[]
"[None, None, None]",128,0,0,7,470,[]
"[None, None, None]",121,0,0,0,471,[]
"[None, None, None]",122,0,0,1,471,[]
"[None, None, None]",123,0,0,2,471,[]
"[None, None, None]",124,0,0,3,471,[]
"[None, None, None]",125,0,0,4,471,[]
"[None, None, None]",126,0,0,5,471,[]
"[None, None, None]",127,0,0,6,471,[]
"[None, None, None]",128,0,0,7,471,[]
"[None, None, None]",121,0,0,0,472,[]
"[None, None, None]",122,0,0,1,472,[]
"[None, None, None]",123,0,0,2,472,[]
"[None, None, None]",124,0,0,3,472,[]
"[None, None, None]",125,0,0,4,472,[]
"[None, None, None]",126,0,0,5,472,[]
"[None, None, None]",127,0,0,6,472,[]
"[None, None, None]",128,0,0,7,472,[]
"[None, None, None]",121,0,0,0,473,[]
"[None, None, None]",122,0,0,1,473,[]
"[None, None, None]",123,0,0,2,473,[]
"[None, None, None]",124,0,0,3,473,[]
"[None, None, None]",125,0,0,4,473,[]
"[None, None, None]",126,0,0,5,473,[]
"[None, None, None]",127,0,0,6,473,[]
"[None, None, None]",128,0,0,7,473,[]
"[None, None, None]",121,0,0,0,474,[]
"[None, None, None]",122,0,0,1,474,[]
"[None, None, None]",123,0,0,2,474,[]
"[None, None, None]",124,0,0,3,474,[]
"[None, None, None]",125,0,0,4,474,[]
"[None, None, None]",126,0,0,5,474,[]
"[None, None, None]",127,0,0,6,474,[]
"[None, None, None]",128,0,0,7,474,[]
"[None, None, None]",121,0,0,0,475,[]
"[None, None, None]",122,0,0,1,475,[]
"[None, None, None]",123,0,0,2,475,[]
"[None, None, None]",124,0,0,3,475,[]
"[None, None, None]",125,0,0,4,475,[]
"[2, None, None]",126,1,0,5,475,[]
"[None, None, None]",127,0,0,6,475,[]
"[None, None, None]",128,0,0,7,475,[]
"[None, None, None]",121,0,0,0,476,[]
"[None, None, None]",122,0,0,1,476,[]
"[None, None, None]",123,0,0,2,476,[]
"[None, None, None]",124,0,0,3,476,[]
"[None, None, None]",125,0,0,4,476,[]
"[2, None, None]",126,1,0,5,476,[]
"[None, None, None]",127,0,0,6,476,[]
"[None, None, None]",128,0,0,7,476,[]
"[None, None, None]",121,0,0,0,477,[]
"[None, None, None]",122,0,0,1,477,[]
"[None, None, None]",123,0,0,2,477,[]
"[None, None, None]",124,0,0,3,477,[]
"[None, None, None]",125,0,0,4,477,[]
"[2, None, None]",126,1,0,5,477,[]
"[None, None, None]",127,0,0,6,477,[]
"[None, None, None]",128,0,0,7,477,[]
"[None, None, None]",121,0,0,0,478,[]
"[None, None, None]",122,0,0,1,478,[]
"[None, None, None]",123,0,0,2,478,[]
"[None, None, None]",124,0,0,3,478,[]
"[None, None, None]",125,0,0,4,478,[]
"[2, None, None]",126,1,0,5,478,[]
"[None, None, None]",127,0,0,6,478,[]
"[None, None, None]",128,0,0,7,478,[]
"[None, None, None]",121,0,0,0,479,[]
"[None, None, None]",122,0,0,1,479,[]
"[None, None, None]",123,0,0,2,479,[]
"[None, None, None]",124,0,0,3,479,[]
"[None, None, None]",125,0,0,4,479,[]
"[2, None, None]",126,1,0,5,479,[]
"[None, None, None]",127,0,0,6,479,[]
"[None, None, None]",128,0,0,7,479,[]
